Real_AT_mean,Real_AT_max,Predicted_AT_mean,Predicted_AT_max
29.978988329999996,36.49856,29.520767,36.19594
29.53194958,35.52139,29.364496,35.96065
29.68595208,35.51833,29.257452,35.80539
28.89800917,35.00297,29.267937,35.82505
29.61878667,35.09931,28.905363,35.322292
28.69998667,33.53951,29.209816,35.783165
24.905716250000005,27.57092,28.875938,35.316452
24.644026250000003,26.57539,26.239706,31.571842
25.991785,30.54833,25.82063,31.0281
26.340188750000003,31.527029999999996,26.983906,32.69588
26.78061,31.030030000000004,27.338917,33.1708
27.12264708,31.73348,27.615343,33.514965
26.54593542,30.53303,27.794882,33.717304
26.894982920000004,31.540800000000004,27.323858,33.00416
26.87121667,30.9444,27.527245,33.269836
27.186238329999995,31.144729999999996,27.506702,33.22419
26.202748749999998,30.94593,27.7162,33.511185
27.27040417,32.50879,27.016779,32.514812
27.24128917,33.92181,27.660309,33.444763
28.437971669999996,33.4294,27.652752,33.43827
29.20416958,34.00897,28.339941,34.41738
28.5879025,33.53186,28.796387,35.06766
29.00193125,32.71983,28.482525,34.616478
27.68303667,29.546680000000002,28.66112,34.884945
27.90617458,32.5348,28.041096,34.02503
27.565922500000003,32.50726,27.976109,33.97394
29.91762,35.50456,27.844734,33.82869
30.37473125,36.4955,28.855911,35.301243
30.717665,35.5168,29.27708,35.909225
31.44927375,36.51539,29.495655,36.214146
30.24762083,34.53351,29.781536,36.61137
30.92621042,35.49691,29.471691,36.154083
31.09436125,35.48926,29.59782,36.333828
29.97930083,33.53798,29.875994,36.740803
30.74346917,34.51362,29.500786,36.21611
30.620424169999996,35.51833,29.66381,36.469997
31.312909169999998,35.51833,29.674143,36.504448
31.70777,36.48938,29.900692,36.84557
32.23828792,37.48644,30.15449,37.216335
30.67765917,37.53081,30.418072,37.58973
30.494155000000003,35.53669,30.038525,37.02248
30.11930125,35.52598,29.819445,36.67727
27.8477,33.9417,29.59722,36.322273
28.881452919999997,33.51809,28.43482,34.621124
29.11305917,34.51056,28.711645,34.99407
29.037491249999995,34.51056,28.929213,35.28148
27.615815829999995,32.82229,28.956844,35.29782
27.38133875,33.51503,28.181097,34.178085
28.37278458,33.50432,27.813522,33.65928
28.755728329999997,34.79958,28.350311,34.433887
28.64983417,34.11755,28.662855,34.878418
27.82386167,32.53786,28.639498,34.835506
28.03609625,33.91263,28.152847,34.13214
28.20807417,33.51044,28.077047,34.030285
28.663017920000005,34.50903,28.207922,34.22882
27.83232167,33.70159,28.42523,34.54932
27.58651167,32.5348,28.044582,34.02291
27.15679417,32.71983,27.794443,33.68501
26.82922208,31.53468,27.534042,33.333057
26.60970958,31.525500000000005,27.268684,32.971478
25.17873917,29.539029999999997,27.099585,32.747086
24.93304833,27.56327,26.161612,31.430302
24.88857792,27.77584,25.801722,30.935776
25.627694580000004,30.633959999999995,25.68908,30.772646
25.63393583,30.537620000000004,26.312956,31.638231
25.18326125,31.0285,26.353992,31.66993
25.41366667,30.632430000000003,25.938421,31.063616
26.19172625,30.742539999999998,26.073957,31.249207
26.71899708,30.542209999999997,26.626398,32.01986
23.944911250000004,26.46528,26.952658,32.453144
25.733915830000004,31.04074,24.649313,29.16682
25.16109708,29.56351,26.195873,31.36532
23.251208749999996,27.55409,25.66558,30.590555
23.0481375,24.5675,24.04514,28.301374
22.73356417,24.57362,24.07935,28.384542
23.50162542,25.5768,23.7269,27.91467
26.393662499999998,30.571280000000005,24.434687,28.916231
25.76411875,30.552920000000004,26.817421,32.2298
25.657512920000002,30.537620000000004,25.85792,30.782814
25.63508333,30.731829999999995,25.817673,30.685478
26.15254292,30.54833,25.786556,30.635864
24.98510292,30.54527,26.170296,31.186775
24.93948083,28.74995,25.177946,29.796684
25.36403458,29.54515,25.239704,29.91754
25.045952919999998,28.5435,25.573141,30.412245
22.85539167,25.0798,25.32514,30.073713
25.400281250000003,29.52526,23.388018,27.37337
25.55614292,29.844880000000003,25.70506,30.684782
25.2889725,29.542089999999998,25.68411,30.646227
25.344148750000002,29.44575,25.444061,30.293009
25.71161583,29.841820000000002,25.452766,30.301762
26.117692500000004,30.24554,25.690664,30.633211
25.97400292,30.7303,25.95832,30.997171
25.99808792,30.53303,25.852476,30.833124
24.11439042,30.5315,25.924107,30.93158
24.619937080000003,28.56492,24.473965,28.901909
23.071079169999997,25.56456,24.895836,29.538332
23.884061249999995,26.5708,23.575766,27.708176
23.07910542,24.5675,24.37087,28.85319
26.04861875,30.54374,23.999664,28.328022
25.91628083,29.56045,26.120039,31.294376
26.049900000000004,29.557389999999998,25.811718,30.787222
22.703355,24.56903,25.853565,30.784197
21.00684458,23.52913,22.945297,26.668537
22.6501425,25.5462,22.062338,25.537928
23.416301670000003,26.4561,23.538187,27.714735
22.17201458,24.5675,23.9724,28.361761
22.65856792,24.5675,22.702326,26.587046
21.68023375,23.5735,23.181887,27.26888
20.92160125,21.75523,22.183191,25.868872
23.640587079999996,26.85676,21.66148,25.17275
24.59776458,28.6582,24.092297,28.5827
21.41720708,24.57668,24.478086,29.059427
18.61302292,21.5549,21.30543,24.568043
19.67431375,22.53819,19.295317,21.87093
19.37146,24.31515,20.73924,24.013502
21.13549958,24.5369,20.274403,23.454643
22.301745,24.5675,21.922905,25.805891
23.643077499999997,26.46987,22.525066,26.620226
22.54597792,24.6669,23.49626,27.904533
23.08203583,25.96216,22.155464,25.934965
23.71450167,26.5555,22.921722,26.957882
22.46944958,24.5675,23.358574,27.513298
23.387499169999998,26.55703,22.07588,25.67691
23.915082499999997,28.1459,23.23409,27.295732
24.07361333,27.5495,23.594652,27.777338
24.25176667,27.84005,23.74408,27.961393
24.445149999999998,27.93792,23.894049,28.152632
24.282989579999995,26.84758,24.077019,28.396318
21.18718208,24.55373,23.93533,28.187094
17.46965958,18.52853,21.119791,24.266102
17.32285042,17.7318,18.115242,20.249826
17.64366917,18.527,18.556839,21.09348
19.21617625,21.52583,18.942768,21.802324
18.5226075,19.5363,20.288258,23.76556
18.03401208,18.53312,19.26826,22.379019
18.92345875,19.54242,18.864275,21.861979
21.88610375,25.15013,19.627287,22.939901
23.01143625,25.5615,22.154453,26.40089
22.74432542,24.55373,22.640793,26.940899
21.24535042,24.64242,22.23107,26.231146
22.69283625,26.9378,20.861666,24.243753
23.10789542,27.53573,22.423504,26.402777
22.85780375,26.54173,22.623558,26.639631
19.36916917,22.53513,22.405956,26.303318
16.29947,16.6231,19.179531,21.829325
16.40887458,17.5177,16.91139,18.868786
17.92817333,18.527,17.398685,19.764393
19.0017575,20.53183,18.783682,21.82025
19.4283,21.54572,19.702055,23.151363
18.79551333,19.5516,19.74123,23.200348
20.59796292,23.51995,18.984499,22.130562
17.94703083,20.515,20.724669,24.528044
17.2918125,19.70603,18.126364,20.900461
16.72694792,19.49958,17.90702,20.681723
17.34557167,22.47852,17.510998,20.236061
