Real_AT_mean,Real_AT_max,Predicted_AT_mean,Predicted_AT_max
29.543095420000004,32.9324,29.067505,32.901386
29.84741125,34.7216,29.102663,32.953354
30.29757792,34.80876,29.474707,33.42085
30.951132499999996,35.70642,29.659637,33.651886
30.37475,36.23861,30.014381,34.08709
29.45849792,33.07005,29.66493,33.651142
27.54249792,31.16768,29.095846,32.942738
24.2433025,27.77278,27.785797,31.332043
25.67893083,29.25307,25.227766,28.225258
25.40329,29.16132,26.892834,30.308014
25.73793625,28.76066,26.426168,29.727495
25.95840292,29.26072,26.817818,30.186655
26.28189917,31.55763,26.815216,30.147474
26.99114417,30.75784,26.994371,30.327326
26.7750125,30.26237,27.537922,30.950277
26.61788417,30.17368,27.096212,30.366804
26.58487625,31.05145,26.988054,30.212227
27.56211833,32.73972,26.965042,30.17454
28.395037499999997,34.15121,27.80291,31.194675
27.13609625,30.56363,28.326431,31.818174
28.252236250000003,32.54092,27.080091,30.278116
28.391263750000004,32.51338,28.219637,31.696198
27.93618833,30.53609,28.162523,31.639896
26.55612917,28.76525,27.78678,31.204756
23.67863333,25.08439,26.728485,29.948189
26.08157333,29.57116,24.395233,27.15276
27.33170667,32.7336,26.887262,30.263453
28.78211042,32.71677,27.761091,31.31693
29.363539579999998,34.12214,28.64873,32.36371
28.705273750000003,33.73372,28.716661,32.40203
28.705275830000005,32.14026,28.120855,31.644247
29.25222458,32.61584,28.193407,31.730444
28.57821875,31.16462,28.645214,32.288677
28.301617499999995,32.12802,28.341595,31.923632
29.243941249999995,34.31482,28.11022,31.662998
29.24463833,32.90333,28.784946,32.51586
30.12286292,34.49985,28.778187,32.520367
30.69740708,34.691,29.259666,33.117737
31.14878292,35.20483,29.559214,33.480564
31.641517920000002,35.80888,29.744127,33.696594
31.223407080000005,36.11626,29.970638,33.9613
30.036348749999995,34.35154000000001,29.753128,33.678066
29.546165829999996,33.1618,29.007393,32.751183
29.903677499999997,34.814879999999995,28.76863,32.456844
29.77852875,34.01509,29.018353,32.76359
29.333649169999997,33.89886,28.883373,32.597286
29.076041249999996,32.83759,28.56389,32.21231
29.39207458,34.09613,28.355885,31.971212
30.01154583,34.62985,28.494064,32.157562
29.890870000000003,34.9357,28.838364,32.588085
29.0844625,34.06558,28.753588,32.479427
28.424539169999996,32.0531,28.255928,31.859262
28.896878330000003,33.44164,27.83801,31.340101
30.19079333,35.72325,28.18267,31.754192
30.569083329999998,36.13462,29.001532,32.736015
29.505444170000004,33.83159,29.113588,32.839
27.83170708,31.75031,28.37992,31.912697
26.37932083,31.25637,27.218985,30.489315
24.9233625,29.64761,26.292494,29.38053
24.01633542,26.56621,25.311344,28.21985
25.07207792,29.543619999999997,24.72416,27.547682
25.03104583,27.7636,25.745058,28.827023
25.36441917,28.161200000000004,25.53302,28.558788
25.7091975,29.05733,25.786552,28.852978
25.75685958,29.05733,26.0591,29.165262
25.9183825,30.24401,25.904034,28.955334
26.24895292,30.15073,26.054808,29.129198
25.44960917,34.22154,26.294685,29.41162
24.06909333,26.85676,25.46004,28.381052
23.85239,28.16273,24.361908,27.054602
23.78797,28.25448,24.426523,27.168877
23.65511792,26.76348,24.387274,27.143091
24.99485458,29.15061,24.238087,26.972456
25.87320875,30.07734,25.552837,28.57882
27.1071725,32.24578,25.978046,29.062487
25.41189417,31.158499999999997,26.818686,30.046259
24.46829333,26.87665,24.776682,27.500435
25.08591167,28.76984,24.438799,27.099663
25.11573208,29.06651,25.263657,28.126862
25.28471167,28.8723,25.063114,27.877352
25.87282833,29.57728,25.256042,28.111525
25.88658792,30.05133,25.734114,28.689775
24.48243542,28.16732,25.570889,28.478287
23.98199083,28.05874,24.14645,26.73868
