Real_AT_mean,Real_AT_max,Predicted_AT_mean,Predicted_AT_max
27.193898749999995,31.56987,26.798271,31.338696
27.83603792,32.5501,26.564419,31.08838
28.458945420000003,32.5654,26.923481,31.461157
28.17667875,33.5441,27.34849,31.906069
26.49459667,29.58493,27.29872,31.859745
25.12459542,28.5894,26.49747,31.01152
25.03309208,28.5741,25.734982,30.155243
25.35282292,31.5408,25.655819,29.987398
24.8199525,28.5741,25.793821,30.07865
25.428835,28.5588,25.433088,29.670208
26.962016670000004,30.5468,25.553883,29.785433
27.66386875,32.5348,26.343426,30.63701
27.08881667,32.54857,26.857752,31.245607
26.75397708,31.5408,26.611391,31.055952
25.39615208,30.5468,26.351955,30.824274
24.73099917,29.53903,25.677013,30.118471
26.21116167,31.5408,25.232458,29.61862
26.7964775,30.5468,25.88334,30.2571
26.09723917,30.5468,26.296638,30.691614
23.92349125,30.53303,25.928207,30.331165
25.00740083,30.54833,24.729092,29.097675
25.26947958,28.5741,25.05414,29.387953
24.89845083,29.55433,25.419222,29.722406
24.66365708,27.5801,25.249739,29.525906
26.94202,30.5621,24.998152,29.217178
25.14580333,29.5528,26.090092,30.324457
26.43360875,30.5468,25.461048,29.70246
25.28127333,30.5621,25.77902,30.050068
24.8171475,28.57257,25.370144,29.619476
24.4515375,29.5681,25.081377,29.30292
25.81663,29.56657,24.869308,29.03355
27.062954999999995,30.56057,25.46402,29.623508
26.27355208,31.54233,26.095833,30.30077
26.27737708,29.5528,25.773447,30.000584
26.76991458,29.55433,25.724243,29.952663
26.64878833,30.54833,26.130428,30.379364
26.69218125,30.5621,26.238306,30.496075
27.019307079999997,30.54833,26.255207,30.517416
27.30909625,31.54233,26.426048,30.710995
27.608511670000002,31.5561,26.639004,30.960224
27.72632292,31.5561,26.841532,31.189589
26.69001375,32.54857,26.966585,31.352247
25.52645833,29.5681,26.477402,30.867466
25.56303,28.57257,25.818193,30.175163
26.14318208,31.54233,25.742777,30.066275
26.47349542,30.54833,26.044939,30.364357
26.01523458,28.5588,26.212538,30.547712
26.04734375,32.5348,25.940529,30.27984
25.09718292,31.5408,25.824512,30.1734
25.50790708,31.5408,25.406961,29.73453
25.58340917,32.52103,25.505232,29.82093
25.01900333,30.54833,25.552725,29.872786
25.3070075,31.5408,25.229935,29.525059
26.64050083,31.5561,25.264572,29.537977
25.11133542,29.55433,25.966234,30.252699
24.446055,28.5588,25.363966,29.617254
24.77349958,28.5588,24.832592,29.028131
24.23246917,28.54503,24.968615,29.11949
26.09558167,30.5468,24.76234,28.872087
24.1936025,29.55433,25.483843,29.61868
24.97497292,29.5528,24.669388,28.767464
24.72883167,30.5468,24.824837,28.903057
25.10610792,31.5561,24.867645,28.91577
26.01542583,30.5468,25.050037,29.079187
25.310195,28.5588,25.512426,29.569632
25.27005333,29.55433,25.23662,29.299648
24.35920542,28.5588,25.162123,29.219221
24.59744167,29.55433,24.849646,28.864012
25.25800458,29.53903,24.942936,28.943205
25.4343175,30.5468,25.249884,29.275549
25.52180458,29.5681,25.352417,29.404842
24.73208292,29.56657,25.413017,29.490402
24.86411042,27.5648,25.083023,29.155554
25.60183292,29.5528,25.12297,29.18013
24.77209708,28.5588,25.523771,29.61366
24.65619833,29.5681,25.129644,29.223701
24.32977375,27.5801,24.920782,28.996113
24.97541917,28.5588,24.823568,28.861025
25.56691875,29.55433,25.135525,29.19884
25.63846833,30.5621,25.391869,29.49704
25.09794792,31.52703,25.37409,29.533434
24.14887083,27.55103,25.067102,29.250237
24.59533792,29.53903,24.603718,28.755358
24.80535375,29.5375,24.788773,28.935518
25.22729792,29.5528,24.904673,29.057112
25.21703417,29.5375,25.0392,29.210344
24.90265833,30.54833,24.998196,29.19423
24.48402917,28.5588,24.866825,29.040876
24.15301458,29.5528,24.721033,28.862223
26.13330083,30.5468,24.556587,28.648972
26.51491208,31.5408,25.397676,29.54559
26.14171583,30.56057,25.667934,29.876207
25.19034375,29.5528,25.452345,29.695063
