Real_AT_mean,Real_AT_max,Predicted_AT_mean,Predicted_AT_max
27.0498225,30.49784,27.241013,30.477177
27.5554225,30.9673,26.93385,30.13127
27.538605,30.61254,26.982525,30.21292
27.673373749999996,30.4321,27.053255,30.3277
27.689426249999997,30.52385,27.086967,30.387672
25.42998875,29.05733,26.987612,30.290373
24.34805125,28.02202,26.010818,29.129107
23.38004875,25.56303,25.231152,28.130095
23.7743975,26.7543,24.708126,27.399544
23.62911625,26.5249,24.782127,27.470034
24.8739175,27.62748,24.552708,27.209757
26.324391249999998,28.63066,25.444447,28.342054
25.277446250000004,27.34305,26.101297,29.15541
25.4284525,28.32328,25.804722,28.818933
24.475361250000002,28.92886,25.781132,28.81892
24.67817125,27.03414,25.4439,28.486626
25.84459125,29.2393,25.437582,28.544119
27.31303625,30.48866,25.942385,29.130953
25.771775,28.832519999999995,26.627161,29.87298
25.51505125,26.53255,26.202932,29.325043
27.34305625,30.38467,25.94853,28.975405
24.6259975,26.18697,26.87089,30.093683
26.553211250000004,28.33246,25.74866,28.68519
26.903208749999997,28.73618,26.741135,29.877357
27.17216,30.50549,26.8635,30.012589
25.42654,29.51149,27.052847,30.213089
26.42723375,29.618540000000003,26.200611,29.152374
27.2291275,30.10636,26.617958,29.648481
25.8879925,28.54809,26.94963,30.054176
24.62312875,26.878180000000004,26.305248,29.272526
24.20794,25.38412,25.655006,28.449469
25.89162,29.210230000000003,25.337269,28.037498
25.82299875,29.1246,26.036283,28.93865
24.531563749999997,25.46669,25.922998,28.852858
25.8057925,28.92733,25.37564,28.198864
26.795399999999997,29.24389,25.751524,28.699677
26.5434575,28.33246,26.224493,29.31514
26.905886250000002,29.61548,26.101591,29.17731
26.645152499999995,30.195049999999995,26.331861,29.460218
26.86689,29.210230000000003,26.276545,29.390482
27.293356250000002,30.50396,26.373478,29.511154
26.27947875,28.94875,26.611706,29.804873
25.049212499999996,27.67491,26.211933,29.320518
25.57411,27.62289,25.58793,28.528358
25.18435125,29.70111,25.559515,28.488428
25.856448749999995,28.71476,25.508,28.403416
24.756355,28.11989,25.846786,28.816898
26.20912375,29.699580000000005,25.217468,28.014791
26.06117125,30.50855,25.940355,28.919846
26.85943125,30.195049999999995,25.92318,28.905767
25.70696625,28.4288,26.376753,29.468538
25.1426775,29.1934,25.894955,28.87713
25.3927075,29.99166,25.52424,28.40858
26.583792499999998,29.14755,25.637333,28.551018
25.5565275,27.23753,26.277662,29.362942
24.29051625,29.02979,25.694914,28.66571
22.9618,23.9558,25.117216,27.933504
24.23928,26.52643,24.291426,26.873066
26.151773750000004,29.27903,24.920023,27.676321
25.29043875,28.60312,25.823702,28.83375
26.049893750000003,28.70711,25.608051,28.5625
24.57457625,27.165669999999995,26.040972,29.066668
23.97739875,27.1901,25.534977,28.39963
25.81649625,28.93804,24.915995,27.598017
26.279275,29.39526,25.832745,28.721174
24.30159625,27.82016,25.908897,28.826273
25.2198925,30.90462,24.886961,27.544617
24.816949999999995,26.830750000000002,25.014362,27.710093
25.797568749999996,29.28362,25.145641,27.873217
25.35964,27.662670000000002,25.53997,28.387058
24.66842375,28.52208,25.447792,28.281742
24.21290625,27.24212,25.022318,27.753542
25.072717500000003,27.93333,24.920053,27.608665
25.182247500000003,26.56009,25.358168,28.154148
25.65191125,28.81875,25.349314,28.148548
24.07069125,24.87182,25.591063,28.449305
23.57693,26.72982,25.017927,27.707878
24.8230575,27.69628,24.439953,26.964474
26.0049625,28.96706,24.96116,27.637342
25.818593749999998,28.10765,25.574776,28.452862
25.144781250000005,28.71935,25.678408,28.606253
22.99773625,24.15307,25.406366,28.271847
24.048315,26.12577,24.10817,26.616274
23.41903875,25.55844,24.557262,27.169798
25.8562575,28.048030000000004,24.280327,26.82281
26.287690000000005,28.51443,25.687485,28.579966
24.391255,28.5435,25.79041,28.707668
24.21385625,25.63948,25.159655,27.890877
26.09786625,30.07729,24.868208,27.499544
26.75658875,29.91215,25.840067,28.711063
26.63406625,30.11401,26.345415,29.347534
25.815355,28.62913,26.443851,29.46793
25.610817499999996,29.41974,26.043629,28.963928
26.66867,28.54656,25.9048,28.774578
25.638175709999995,29.09247,26.3849,29.360622
24.32664375,26.32763,25.695408,28.522825
24.7544425,27.04026,25.115732,27.765518
25.1946725,27.44551,25.18503,27.84469
24.4902725,27.03261,25.428658,28.16341
26.368488570000004,29.30504,25.152231,27.819456
26.354978750000004,29.50231,25.797375,28.671766
24.437895,26.75889,26.082169,29.051218
25.48579625,28.92886,25.158918,27.888685
26.74722375,29.10471,25.513796,28.344635
27.1664225,29.90144,26.181778,29.217112
25.185689999999997,29.441159999999996,26.35502,29.464678
24.69748125,27.85229,25.592978,28.513582
24.30771625,26.54173,25.251205,28.055182
25.7249375,28.03885,24.936,27.635115
26.568875,30.11554,25.735762,28.664165
24.9981675,27.5495,25.88132,28.89136
25.3950025,28.91662,25.378437,28.25194
26.2634075,28.97165,25.583519,28.490414
24.37060625,27.94251,25.861488,28.84128
25.35256375,28.3294,25.127573,27.893795
26.43793125,28.80651,25.558893,28.424112
26.7537075,29.37996,25.954779,28.937132
25.9449475,28.289620000000003,26.022173,29.036627
26.726575,30.00237,26.006355,29.009987
26.905115,30.21188,26.287079,29.363052
26.995149999999995,30.20423,26.41333,29.52712
25.553658749999997,27.335400000000003,26.503744,29.641624
26.41251375,28.91662,25.90536,28.901375
26.389755,29.187280000000005,26.123545,29.16612
25.45214875,28.50066,25.952894,28.964659
25.9573725,29.11236,25.577288,28.491385
25.75475375,28.337050000000005,25.837992,28.806028
25.478158750000002,27.33081,25.807707,28.750467
26.35058,28.72394,25.678314,28.559578
26.760605,29.71335,25.885933,28.818356
26.424365,28.63219,26.135685,29.138653
25.338035,28.70711,26.077463,29.079506
23.10325625,23.76771,25.561106,28.428295
24.26031125,26.43315,24.49907,26.985958
23.8437775,27.51125,24.960781,27.543451
23.74993,25.73735,24.227913,26.614258
23.381005,24.96204,24.594957,27.05166
23.58859625,24.9498,24.477757,26.882523
24.40042875,27.04026,24.49369,26.899258
24.72826,27.55256,24.921104,27.455402
25.72301875,28.29727,25.095621,27.708675
25.32465375,28.31257,25.40652,28.154478
25.78935125,28.408909999999995,25.316277,28.075693
25.95757,28.53432,25.67658,28.553547
26.749315,29.28974,25.84115,28.770456
26.01949125,29.002250000000004,25.980867,28.965322
25.86772,28.69946,25.842646,28.789427
26.036882499999997,28.10306,25.834187,28.765148
24.41129875,26.087519999999998,25.67927,28.568068
23.97147,25.43915,24.590343,27.171387
22.86220875,24.15919,24.798746,27.38295
24.179265,26.05085,24.422144,26.852497
24.56576625,26.30468,25.06398,27.655895
24.32279375,26.08293,24.574186,27.061695
22.7945125,24.50018,24.085596,26.455109
22.46054875,24.77543,23.281713,25.416952
23.07166875,26.04621,22.372385,24.250875
24.33789,26.97753,22.777056,24.74411
24.13871375,26.39643,24.469536,26.828423
24.73739625,27.12584,24.580507,27.034428
24.5498925,26.51725,24.237276,26.6529
24.48757,27.17939,24.898777,27.453157
24.28189125,26.97447,24.818121,27.368868
25.22065125,27.99448,24.64099,27.154413
24.80871375,26.58605,25.128078,27.752655
25.218152500000002,26.77414,24.948664,27.541662
25.20746125,27.10141,24.659353,27.204288
25.4406675,28.07399,25.162525,27.849188
25.136545,28.47924,25.284681,28.042368
24.88670625,27.67486,25.128628,27.858555
23.73785,25.74342,24.952904,27.63123
24.0479075,26.656379999999995,23.652838,25.955986
24.994515,28.08317,24.075869,26.459682
24.645097500000002,26.93168,25.26777,27.965519
24.0022425,25.32445,25.384594,28.032969
24.530015,27.68863,24.709574,27.112724
24.887088749999997,27.70546,24.840082,27.180925
25.14496,28.27738,24.96979,27.306389
24.19760625,27.5036,25.039154,27.435045
25.23824,28.304919999999996,24.53062,26.852442
25.0384775,26.89649,24.522026,26.944725
24.98208375,27.858359999999998,24.385685,26.805307
24.622326250000004,28.03574,24.641891,27.026585
24.68044125,27.29868,24.52042,26.849058
25.045929999999995,28.05257,24.667095,27.270422
24.896065000000004,28.06328,25.014633,27.943504
24.740092499999996,27.119770000000003,24.813835,27.806868
25.017076250000002,27.59535,24.675728,27.665781
24.791705,27.30633,24.62875,27.556946
25.38121375,28.47618,24.202543,26.856512
25.020130000000005,28.00672,24.186344,26.880293
24.6351525,27.29562,24.289772,27.084051
25.10787,28.27738,24.435102,27.269285
24.4281225,27.20234,24.662706,27.526297
24.414735,28.0388,24.315086,27.08584
23.990755,27.66721,24.107635,26.821922
24.33826625,28.24984,23.891869,26.552021
24.21306,27.55098,23.870607,26.560562
24.527325,27.970000000000002,23.801254,26.535803
25.0845375,28.162679999999998,24.117842,26.960232
24.98820375,28.25443,24.465805,27.417173
24.40040375,27.1748,24.620407,27.604534
24.65673875,28.15044,24.31442,27.227665
24.4644475,27.30174,24.304653,27.204706
24.39926875,27.1901,24.416945,27.311853
24.89244375,28.281969999999998,24.548372,27.440403
25.552307500000005,28.45782,24.792963,27.712852
25.182999999999996,28.1,25.218966,28.199152
24.936603749999996,27.70087,25.238272,28.217566
24.49083375,27.02037,25.188416,28.158659
24.845421249999998,27.30327,25.03279,27.978256
25.25564375,28.441040000000005,25.183832,28.165655
25.4349425,28.30033,25.579967,28.623755
25.442968750000002,28.09082,25.722988,28.788527
25.33114375,27.31092,25.75163,28.820658
25.7052325,28.48536,25.49371,28.539526
25.637758749999996,28.4135,25.559908,28.632092
25.81284375,28.778970000000005,25.442055,28.496477
25.973215,29.15362,25.22924,28.258522
26.1108525,28.29727,25.197584,28.245628
26.1578875,28.89979,25.457857,28.574299
26.17930125,29.40597,25.72779,28.890612
26.35,29.29892,25.827646,28.985924
26.66999,29.38761,25.900852,29.050026
24.86185,27.64732,26.116978,29.289213
24.58582875,26.9913,25.117735,28.10363
24.915005,27.20234,24.776495,27.68157
25.610613749999995,28.50831,25.146189,28.106218
25.28011125,27.71617,25.509268,28.540878
25.390597499999995,28.31257,25.380716,28.374134
25.4580775,27.81251,25.448174,28.4472
25.5404625,28.70558,25.610167,28.6318
25.7356225,29.44264,25.676975,28.711187
25.746141250000004,28.39055,25.684101,28.736504
25.461705000000002,28.31257,25.809742,28.893051
24.53155125,27.70087,25.701458,28.767775
24.69154625,27.71158,25.172647,28.123384
25.26557,27.488299999999995,25.137909,28.07202
24.61602125,27.19469,25.23636,28.212372
25.70732375,29.06034,24.798708,27.708223
25.832727500000004,29.07564,25.46266,28.519339
25.183764999999998,27.71158,25.814922,28.928534
25.219121250000004,28.08011,25.544437,28.583658
26.185599999999997,30.09565,25.211424,28.184633
25.3961375,28.99613,25.725296,28.786856
26.1523475,29.88614,25.485466,28.478804
25.8354175,28.72241,25.789047,28.818766
26.08525,28.99307,25.763527,28.758856
25.986806250000004,28.89979,25.832014,28.82703
25.3242525,29.05422,25.863495,28.858156
24.45489125,27.09988,25.346079,28.258966
23.93552125,25.89025,24.877148,27.688889
24.880209999999998,28.10765,24.467056,27.183043
25.663947500000003,28.30798,25.031916,27.880705
25.3602075,27.91344,25.613203,28.592997
25.2600425,28.21164,25.554436,28.514595
25.760102500000002,28.81416,25.494007,28.422125
25.604315,28.02202,25.814318,28.788378
25.982031249999995,29.01602,25.864832,28.837597
26.099976250000005,29.98401,25.994173,28.996964
26.520131249999995,29.87849,26.15763,29.196161
26.4077325,29.91827,26.39575,29.492071
24.691367499999995,29.21635,26.404371,29.516092
25.48962125,28.41656,25.60956,28.551786
26.1685975,29.60477,25.815987,28.803236
26.95633875,29.87849,26.172209,29.240982
26.78067375,30.00696,26.63561,29.796818
27.400005000000004,30.06964,26.7715,29.948265
26.146425,29.12919,27.0625,30.287489
25.844011249999998,29.971769999999996,26.599165,29.743063
25.95947625,28.82028,26.217093,29.295265
26.63692875,29.70417,26.273308,29.36191
23.7053875,26.13495,26.63129,29.772509
25.145737500000003,28.33246,25.055687,27.852478
25.19390125,29.20105,25.490065,28.38196
24.83643875,27.79721,25.529173,28.45039
25.30973625,27.70393,25.153313,28.022303
26.20624875,28.697930000000003,25.333422,28.271032
25.534157499999996,29.27291,25.891098,28.96188
24.741055000000003,29.57111,25.800047,28.876541
24.07450375,27.91344,25.345602,28.390038
25.423473749999996,27.79721,25.149149,28.267735
25.92774125,28.58017,25.791134,28.983717
25.30897125,28.28809,26.113377,29.258991
26.13232714,29.26832,25.723583,28.76207
27.43919875,30.892380000000003,26.077723,29.143805
27.80334875,30.78992,26.83678,30.01358
27.267932499999997,30.29598,27.089783,30.293932
25.891811250000003,29.514550000000003,26.948305,30.123602
27.23484625,30.06964,26.24496,29.294735
26.936078750000004,29.10777,26.678234,29.836348
27.127222500000002,30.05893,26.78528,29.980534
26.93760875,29.69346,26.826893,30.042204
27.203888750000004,30.12625,26.875048,30.10218
27.3699975,29.97942,27.034681,30.290173
27.5561875,30.29598,27.089264,30.354044
27.52999875,30.49784,27.244831,30.535648
27.6215575,30.091059999999995,27.3029,30.607414
27.233902499999996,30.59418,27.381956,30.709059
28.405103749999995,31.87108,27.28823,30.61182
27.86221625,30.68593,27.815203,31.21875
23.64421875,26.15637,27.75523,31.156107
25.33631375,28.88449,25.63634,28.644318
26.0963425,29.68581,25.86075,28.891716
25.727608750000005,28.91509,26.293352,29.41469
25.64178125,27.33081,26.226145,29.33828
23.64059125,25.1639,26.133701,29.23209
26.484583749999995,29.12919,25.120354,27.981564
27.0310925,29.23777,26.404427,29.620188
25.740613750000005,28.92886,26.83899,30.276533
25.956613750000002,27.72994,26.444933,30.051367
26.10552875,28.56186,26.788212,30.720348
27.3619775,30.28374,27.311914,31.408398
27.64889375,30.67981,27.753576,31.61036
26.74512625,29.70417,27.723589,31.39889
28.079943749999998,30.877080000000003,27.44963,31.024136
28.262117500000002,31.69064,27.779028,31.362133
28.089315,31.58665,27.921143,31.49159
25.8080875,29.306570000000004,27.833689,31.355335
25.877665,29.72559,26.788017,30.104774
25.213026250000002,28.72241,26.544813,29.779602
25.6591725,27.70546,26.124058,29.203539
26.203577499999998,28.28503,26.060198,29.08782
26.833427499999996,30.26232,26.308506,29.367643
23.89845625,24.66537,26.714344,29.851938
25.0052375,27.71617,25.326405,28.108751
27.96640375,30.996370000000002,25.65271,28.49155
27.881902500000002,30.245490000000004,27.11416,30.282911
28.08664375,30.50855,27.11606,30.336653
23.5950925,25.15319,27.456259,30.776821
25.877276249999998,29.113889999999998,25.313139,28.213326
25.390795,28.34623,25.978775,29.065628
25.1495625,26.85217,25.971853,29.054201
26.94086,30.28527,25.874203,28.906815
27.670498750000004,30.80981,26.670656,29.880037
26.39034125,28.9105,27.102247,30.413918
26.7089925,30.67522,26.707047,29.948248
24.42948625,27.35223,26.7001,29.93509
26.31474857,29.89073,25.694113,28.68096
26.80514125,30.28527,26.255674,29.37596
26.55244,29.10777,26.61385,29.814287
27.57166625,30.28833,26.655355,29.847157
27.758232499999995,30.97801,27.10406,30.3676
27.006809999999998,29.90909,27.335634,30.628592
26.75505875,29.89379,27.071604,30.317556
25.136557499999995,29.02367,26.833832,30.049107
25.716898749999995,29.09706,25.940008,28.990477
