Real_AT_mean,Real_AT_max,Predicted_AT_mean,Predicted_AT_max
29.543095420000004,32.9324,28.944168,32.42483
29.84741125,34.7216,28.901302,32.38641
30.29757792,34.80876,29.02899,32.567303
30.951132499999996,35.70642,29.352612,32.968655
30.37475,36.23861,29.721523,33.41267
29.45849792,33.07005,29.436455,33.071632
27.54249792,31.16768,28.773153,32.268707
24.2433025,27.77278,27.638412,30.901508
25.67893083,29.25307,25.373222,28.182007
25.40329,29.16132,26.18961,29.131845
25.73793625,28.76066,26.445076,29.397192
25.95840292,29.26072,26.73713,29.707432
26.28189917,31.55763,26.750822,29.685871
26.99114417,30.75784,26.80614,29.720413
26.7750125,30.26237,27.205322,30.172924
26.61788417,30.17368,27.052662,29.972773
26.58487625,31.05145,26.818136,29.681942
27.56211833,32.73972,26.78204,29.63709
28.395037499999997,34.15121,27.408709,30.38993
27.13609625,30.56363,27.983786,31.08271
28.252236250000003,32.54092,27.18468,30.13889
28.391263750000004,32.51338,27.715261,30.79972
27.93618833,30.53609,28.037199,31.214592
26.55612917,28.76525,27.780476,30.940256
23.67863333,25.08439,26.743618,29.72839
26.08157333,29.57116,24.454563,26.995615
27.33170667,32.7336,26.181587,29.061422
28.78211042,32.71677,27.803867,30.99875
29.363539579999998,34.12214,28.483545,31.80955
28.705273750000003,33.73372,28.18238,31.458885
28.705275830000005,32.14026,27.521955,30.692024
29.25222458,32.61584,27.615023,30.825228
28.57821875,31.16462,28.260424,31.614231
28.301617499999995,32.12802,27.965832,31.297184
29.243941249999995,34.31482,27.765501,31.08725
29.24463833,32.90333,28.32423,31.769659
30.12286292,34.49985,28.545395,32.043003
30.69740708,34.691,28.930996,32.500847
31.14878292,35.20483,29.174067,32.781628
31.641517920000002,35.80888,29.2994,32.918945
31.223407080000005,36.11626,29.41197,33.038727
30.036348749999995,34.35154000000001,29.187225,32.75706
29.546165829999996,33.1618,28.519955,31.94982
29.903677499999997,34.814879999999995,28.247574,31.60997
29.77852875,34.01509,28.552134,31.95825
29.333649169999997,33.89886,28.6222,32.032726
29.076041249999996,32.83759,28.34081,31.693829
29.39207458,34.09613,27.987835,31.269909
30.01154583,34.62985,28.014254,31.302317
29.890870000000003,34.9357,28.240273,31.566275
29.0844625,34.06558,28.116268,31.409985
28.424539169999996,32.0531,27.588203,30.769342
28.896878330000003,33.44164,27.099342,30.173422
30.19079333,35.72325,27.300808,30.39805
30.569083329999998,36.13462,28.03089,31.252193
29.505444170000004,33.83159,28.251656,31.502234
27.83170708,31.75031,27.603035,30.721622
26.37932083,31.25637,26.437254,29.329702
24.9233625,29.64761,25.486458,28.19251
24.01633542,26.56621,24.687479,27.23173
25.07207792,29.543619999999997,24.16602,26.594555
25.03104583,27.7636,25.008263,27.594442
25.36441917,28.161200000000004,25.15617,27.753557
25.7091975,29.05733,25.242735,27.841005
25.75685958,29.05733,25.197866,27.798466
25.9183825,30.24401,25.293568,27.924261
26.24895292,30.15073,25.569742,28.26906
25.44960917,34.22154,25.88434,28.654789
24.06909333,26.85676,25.385744,28.06419
23.85239,28.16273,24.309492,26.778442
23.78797,28.25448,24.060892,26.480648
23.65511792,26.76348,24.219498,26.669016
24.99485458,29.15061,24.168028,26.597609
25.87320875,30.07734,25.144012,27.768246
27.1071725,32.24578,25.81723,28.569025
25.41189417,31.158499999999997,26.403585,29.26389
24.46829333,26.87665,25.090311,27.680786
25.08591167,28.76984,24.293913,26.723558
25.11573208,29.06651,25.059362,27.650314
25.28471167,28.8723,25.20967,27.82787
25.87282833,29.57728,25.02609,27.60539
25.88658792,30.05133,25.306084,27.950607
24.48243542,28.16732,25.447672,28.138365
23.98199083,28.05874,24.366909,26.851374
23.822695,27.2513,23.96403,26.38872
24.3771725,29.05733,23.99772,26.453302
23.95007083,26.16708,24.356716,26.901217
23.22801625,25.56609,23.872036,26.319796
23.64517708,28.05262,23.168203,25.470911
23.66722417,25.86429,23.651974,26.069315
24.59839583,29.04203,23.788504,26.238659
25.30267458,30.14155,24.36258,26.945179
25.71614208,30.24401,24.617609,27.257704
25.42546042,28.75913,24.79576,27.476168
24.70225833,29.049679999999995,24.482916,27.134972
23.60089583,25.07368,24.163345,26.781275
23.71386625,25.76795,23.355326,25.819138
24.63904542,28.24989,23.543106,26.05375
25.97991917,30.55598,24.518452,27.244482
25.30202458,30.1339,25.50928,28.447487
23.59209625,26.052380000000003,24.794624,27.59682
